male,AFQT,real_earnings_1999,weeks_worked_1999,log_earn_1999,college,mother_college,father_college
0,35.111999999999995,8507.5869,52.0,9.048713620839496,0,0,0
0,17.534000000000002,13088.596000000001,52.0,9.47949659570302,0,0,0
1,27.724001,65442.977,52.0,11.088934462295686,0,0,0
0,20.101,13612.14,52.0,9.518717320610515,0,0,0
1,14.764000000000001,44501.223,52.0,10.703271950922744,0,0,0
0,33.085999,19632.893,52.0,9.884961652876257,0,0,0
0,12.705,6806.0698,52.0,8.825570110665035,0,0,0
1,46.375999,44501.223,52.0,10.703271950922744,0,0,0
0,1.033,32721.487999999998,52.0,10.395787266455262,0,0,0
0,32.230999,3926.5786,52.0,8.275523740442157,0,0,0
0,79.837997,45810.085999999996,52.0,10.732259564198388,1,1,1
0,22.096999999999998,43192.363,52.0,10.673418976196942,0,0,0
0,88.293999,11779.736,34.0,9.374136046088577,1,0,0
1,15.276,51045.523,52.0,10.840473121412122,0,0,0
0,56.368,28271.365,52.0,10.249604733922407,0,0,0
1,74.66100300000001,23559.472999999998,52.0,10.067283269094293,0,0,0
1,15.08,28794.91,52.0,10.26795391439326,0,0,0
0,45.903999,34030.348,52.0,10.4350079937136,0,0,0
0,86.332001,41883.504,52.0,10.642647329106309,0,0,0
1,31.938999,31412.629,52.0,10.35496528848886,0,0,0
1,22.362,39265.785,52.0,10.578108807968738,0,0,0
0,4.171,20941.752,52.0,9.949500148546365,0,0,0
0,84.207001,56280.960999999996,52.0,10.938111586420142,1,1,1
0,34.369999,9816.4463,52.0,9.19181445194234,0,0,0
1,21.280001000000002,34030.348,52.0,10.4350079937136,0,0,0
1,48.498001,259311.25,52.0,12.465784356624946,0,0,0
0,52.154999,14397.455,52.0,9.574806733833315,0,1,0
1,85.10700200000001,58898.68,52.0,10.983573958522676,0,1,0
1,75.73200200000001,15706.313999999998,8.0,9.661818076094583,0,0,0
1,7.224,32721.487999999998,29.0,10.395787266455262,0,0,0
1,72.91999799999999,7853.1572,52.0,8.968670921002103,0,0,0
1,34.224998,82458.148,52.0,11.320046146634434,0,0,0
1,11.325999999999999,30103.77,52.0,10.31240569206338,0,0,0
0,88.589996,31412.629,52.0,10.35496528848886,1,0,0
0,60.895,13088.596000000001,51.0,9.47949659570302,0,0,0
1,20.656999999999996,56280.960999999996,52.0,10.938111586420142,0,0,0
0,64.846001,30103.77,48.0,10.31240569206338,0,0,0
0,83.44899699999999,13088.596000000001,52.0,9.47949659570302,0,0,0
0,54.144001,31412.629,47.0,10.35496528848886,0,0,0
1,59.958999999999996,85075.867,52.0,11.351298690325113,1,1,1
1,36.242001,35339.207,52.0,10.472748306459504,0,0,0
0,52.598999,17015.174,52.0,9.741860813153655,0,0,0
0,65.819,32721.487999999998,52.0,10.395787266455262,0,0,0
0,20.056998999999998,19632.893,52.0,9.884961652876257,0,0,0
0,91.406998,52354.383,52.0,10.865790937722313,1,0,0
1,71.119003,65442.977,52.0,11.088934462295686,1,0,0
1,54.256001,45810.085999999996,52.0,10.732259564198388,1,0,1
1,47.881001,39553.734,27.0,10.58541538087579,1,0,1
1,47.258998999999996,52354.383,52.0,10.865790937722313,0,0,0
1,71.46399699999999,96855.609,52.0,11.480976581458638,1,0,1
0,55.016998,570.66278,22.0,6.346798457262721,0,0,0
1,12.562999999999999,28402.252,52.0,10.254223716780201,0,0,0
0,84.304001,32721.487999999998,50.0,10.395787266455262,1,0,0
1,63.248001,130885.95,52.0,11.782081612294673,1,0,0
1,31.190001000000002,17669.604,52.0,9.77960115419674,0,0,0
1,69.093002,44501.223,52.0,10.703271950922744,0,0,0
1,26.186999999999998,31412.629,52.0,10.35496528848886,0,0,0
0,55.327,18324.033,52.0,9.815968755921842,0,0,0
1,44.731998,17015.174,41.0,9.741860813153655,0,0,0
1,61.583,62825.258,52.0,11.048112469048805,0,0,0
1,30.514,54972.102,52.0,10.914581099163088,0,0,0
1,25.834,65442.977,52.0,11.088934462295686,0,0,0
1,18.621,45810.085999999996,52.0,10.732259564198388,0,0,0
1,89.754997,32721.487999999998,52.0,10.395787266455262,0,0,0
1,84.609001,53663.242,52.0,10.890483539597716,1,0,0
0,57.969002,32721.487999999998,52.0,10.395787266455262,0,0,0
0,26.594998999999998,13088.596000000001,52.0,9.47949659570302,0,0,0
1,49.997002,60207.539000000004,52.0,11.00555285601411,0,0,0
0,87.07800300000001,6544.2979,39.0,8.786349399862598,1,1,1
0,90.958,13088.596000000001,52.0,9.47949659570302,1,1,1
0,76.58899699999999,41883.504,52.0,10.642647329106309,1,0,1
1,5.8629999,20682.598,52.0,9.937047949358442,0,0,0
0,83.858002,26177.191000000003,45.0,10.17264373806177,0,0,0
1,85.856003,54972.102,52.0,10.914581099163088,0,0,0
0,50.792999,15706.313999999998,52.0,9.661818076094583,0,0,0
1,29.795,40574.645,52.0,10.610898643114696,0,0,0
0,97.116997,49736.664000000004,52.0,10.814497646350647,0,0,0
1,64.79900400000001,39265.785,51.0,10.578108807968738,0,0,0
0,49.693999999999996,2617.719,52.0,7.870058606866528,0,0,0
0,75.47399899999999,259311.25,52.0,12.465784356624946,1,0,0
0,68.917999,23559.472999999998,52.0,10.067283269094293,1,0,0
0,93.237999,11779.736,52.0,9.374136046088577,1,0,0
0,93.532997,47118.945,52.0,10.760430428431354,1,0,0
1,71.096001,52354.383,52.0,10.865790937722313,0,0,0
0,43.897999,40574.645,52.0,10.610898643114696,0,0,0
1,72.595001,52354.383,52.0,10.865790937722313,0,0,0
0,82.351997,58898.68,52.0,10.983573958522676,1,0,0
1,71.790001,52354.383,52.0,10.865790937722313,1,0,0
1,63.289001,24213.902000000002,52.0,10.094682210014101,1,0,0
1,55.256001,98164.469,52.0,11.4943996060583,0,0,0
0,71.139999,15968.087,52.0,9.678347446933197,0,0,0
1,82.620003,104708.77,52.0,11.558938156483453,0,0,0
1,59.726002,47118.945,52.0,10.760430428431354,0,0,0
1,11.550999999999998,58898.68,52.0,10.983573958522676,0,0,1
0,56.703998999999996,43192.363,52.0,10.673418976196942,0,0,1
0,48.5,36648.066,52.0,10.509115936481786,1,0,0
0,44.814999,31412.629,52.0,10.35496528848886,0,0,0
0,37.970001,15706.313999999998,52.0,9.661818076094583,0,0,0
1,81.449997,51699.953,52.0,10.853212151405199,1,1,0
1,94.550003,32721.487999999998,52.0,10.395787266455262,0,0,0
1,41.724998,31412.629,52.0,10.35496528848886,0,0,0
1,42.595001,259311.25,52.0,12.465784356624946,0,0,0
1,45.924,52354.383,52.0,10.865790937722313,1,0,0
1,97.934998,39265.785,52.0,10.578108807968738,1,0,0
1,79.360001,141356.83,52.0,11.859042681727985,0,0,0
1,50.638999999999996,65442.977,52.0,11.088934462295686,0,0,0
1,87.220001,74604.992,52.0,11.219962700843098,1,0,0
1,91.806999,91620.17199999999,52.0,11.425406744758334,1,0,0
0,80.022003,17015.174,52.0,9.741860813153655,0,0,0
0,67.478996,35339.207,52.0,10.472748306459504,0,0,0
0,49.098999,28794.91,52.0,10.26795391439326,0,0,0
0,69.959,53663.242,52.0,10.890483539597716,0,0,0
0,88.83899699999999,39265.785,52.0,10.578108807968738,0,0,0
1,75.195,36648.066,52.0,10.509115936481786,1,0,0
1,78.77600100000001,62825.258,52.0,11.048112469048805,0,0,0
1,60.361000000000004,32721.487999999998,52.0,10.395787266455262,0,0,0
0,38.438999,31412.629,52.0,10.35496528848886,0,0,0
1,97.24299599999999,107326.48,52.0,11.5836306828882,1,0,1
0,94.20300300000001,74604.992,52.0,11.219962700843098,1,0,1
1,95.515999,104708.77,52.0,11.558938156483453,1,0,1
1,91.85700200000001,32721.487999999998,52.0,10.395787266455262,0,0,1
1,31.355,22250.611,29.0,10.010124747891506,0,0,0
1,1.0490000000000002,28794.91,52.0,10.26795391439326,0,0,0
1,21.660999,9162.0166,11.0,9.122821586276524,0,0,0
1,10.31,2617.719,52.0,7.870058606866528,0,0,0
1,4.7470002000000004,19632.893,52.0,9.884961652876257,0,0,0
1,6.4629997999999995,1963.2893,52.0,7.582376559882212,0,0,0
1,24.754,62825.258,52.0,11.048112469048805,0,0,0
0,32.425999,49736.664000000004,52.0,10.814497646350647,0,0,0
0,38.743,30103.77,52.0,10.31240569206338,0,0,0
1,15.308,19632.893,52.0,9.884961652876257,0,0,0
1,0.58700001,80434.656,52.0,11.295200407070064,0,0,0
0,10.449000000000002,13088.596000000001,0.0,9.47949659570302,0,0,0
0,16.486,22250.611,13.0,10.010124747891506,0,0,0
1,9.081000300000001,24213.902000000002,52.0,10.094682210014101,0,0,0
0,1.294,19632.893,52.0,9.884961652876257,0,0,0
1,54.755001,32067.058999999997,52.0,10.375584582838076,0,0,0
0,55.193999999999996,30103.77,52.0,10.31240569206338,0,0,0
0,60.055,52354.383,52.0,10.865790937722313,0,0,0
0,2.638,28794.91,52.0,10.26795391439326,0,0,0
0,94.342003,62825.258,52.0,11.048112469048805,1,0,1
0,3.1229999,34030.348,52.0,10.4350079937136,0,0,0
0,23.320999,6282.5259,52.0,8.745527391971924,0,0,0
1,25.559998999999998,31412.629,52.0,10.35496528848886,0,0,0
0,23.139,17015.174,52.0,9.741860813153655,1,0,0
0,22.735001,5235.438,22.0,8.563205787426474,0,0,0
0,11.841,14397.455,52.0,9.574806733833315,0,0,0
1,47.421001000000004,36648.066,52.0,10.509115936481786,0,0,0
0,35.761002000000005,18324.033,52.0,9.815968755921842,0,0,0
1,32.743,24868.332000000002,52.0,10.121350465790702,0,0,0
1,50.188,28794.91,52.0,10.26795391439326,0,0,0
0,37.743,30103.77,52.0,10.31240569206338,0,0,0
1,29.66,58898.68,52.0,10.983573958522676,0,0,0
1,51.598999,34030.348,52.0,10.4350079937136,0,0,1
1,35.292999,28794.91,52.0,10.26795391439326,0,0,0
0,16.864,25182.457000000002,52.0,10.133902880280385,0,0,0
1,74.157997,104708.77,52.0,11.558938156483453,0,0,0
0,14.718,11779.736,36.0,9.374136046088577,0,0,0
0,14.626,17015.174,52.0,9.741860813153655,0,0,0
0,21.049,26177.191000000003,52.0,10.17264373806177,0,0,0
0,4.5300002,19632.893,52.0,9.884961652876257,0,0,0
0,11.307,26177.191000000003,52.0,10.17264373806177,0,0,0
0,60.755001,30103.77,52.0,10.31240569206338,0,0,0
1,63.118,26177.191000000003,52.0,10.17264373806177,0,0,0
1,99.484001,87693.586,52.0,11.381604039995878,1,0,0
1,25.346999999999998,23821.244,52.0,10.078333066566604,0,0,0
0,6.994999900000001,15706.313999999998,52.0,9.661818076094583,0,0,0
1,4.0960002,31412.629,52.0,10.35496528848886,0,0,0
1,14.126,31412.629,52.0,10.35496528848886,0,0,0
1,85.655998,26177.191000000003,50.0,10.17264373806177,0,0,0
0,25.035999,18324.033,49.0,9.815968755921842,0,0,0
1,10.312999999999999,30103.77,52.0,10.31240569206338,0,0,0
1,6.0229998,14397.455,52.0,9.574806733833315,0,0,0
0,27.961,30800.082000000002,47.0,10.335272631295783,0,0,0
1,7.535999799999999,52354.383,52.0,10.865790937722313,0,0,0
1,66.28600300000001,130885.95,52.0,11.782081612294673,0,0,0
1,2.2379999,20941.752,18.0,9.949500148546365,0,0,0
0,29.921,136121.39,52.0,11.821302340140724,0,0,0
0,6.803,24868.332000000002,52.0,10.121350465790702,0,0,0
1,14.114,14397.455,52.0,9.574806733833315,0,0,0
1,82.93,24868.332000000002,52.0,10.121350465790702,0,0,0
1,31.906999999999996,259311.25,52.0,12.465784356624946,0,0,0
1,25.916,20941.752,52.0,9.949500148546365,0,0,0
1,85.677002,120415.08,52.0,11.69870005318327,1,0,0
0,14.700999999999999,4842.7803,19.0,8.485244276930706,0,0,0
1,42.853001,23559.472999999998,52.0,10.067283269094293,0,0,0
0,48.990002000000004,25657.574,52.0,10.152594089662646,0,0,0
0,6.0539999,17015.174,52.0,9.741860813153655,0,0,0
0,21.620001000000002,36648.066,52.0,10.509115936481786,0,0,0
0,56.039001,28794.91,52.0,10.26795391439326,0,0,0
1,26.506999999999998,20941.752,52.0,9.949500148546365,0,0,0
0,48.074001,47642.488,52.0,10.771480247126549,0,0,0
1,0.162,41883.504,52.0,10.642647329106309,0,0,0
0,29.666,13088.596000000001,0.0,9.47949659570302,0,0,0
0,37.488997999999995,13088.596000000001,18.0,9.47949659570302,1,0,0
0,39.632999,26177.191000000003,52.0,10.17264373806177,0,0,0
0,64.087997,32721.487999999998,52.0,10.395787266455262,0,0,0
0,61.263999999999996,30103.77,52.0,10.31240569206338,0,0,0
1,46.741001000000004,52354.383,52.0,10.865790937722313,0,0,0
0,29.715999999999998,35339.207,52.0,10.472748306459504,0,0,0
0,64.672997,30103.77,52.0,10.31240569206338,0,0,0
0,16.827999,19632.893,52.0,9.884961652876257,0,0,0
0,2.806,15706.313999999998,52.0,9.661818076094583,0,0,0
1,57.348999,126959.38,52.0,11.751622471760516,0,0,0
1,35.796001000000004,45810.085999999996,52.0,10.732259564198388,0,0,0
0,31.715999999999998,47118.945,52.0,10.760430428431354,0,0,0
0,28.802,15706.313999999998,48.0,9.661818076094583,0,0,0
0,16.211,28794.91,52.0,10.26795391439326,0,0,0
1,26.982,48427.805,52.0,10.78782941122334,0,0,0
1,30.346001,52354.383,52.0,10.865790937722313,0,0,0
1,87.587997,37956.926,0.0,10.544207269465883,0,0,0
1,11.505999999999998,41883.504,52.0,10.642647329106309,0,0,0
0,4.4780002,23559.472999999998,52.0,10.067283269094293,0,0,0
1,77.375999,28794.91,48.0,10.26795391439326,1,0,1
0,67.934998,64134.117,52.0,11.068731747805698,0,0,0
1,73.884003,68453.352,52.0,11.133907799568734,1,0,1
0,99.527,54972.102,52.0,10.914581099163088,1,0,0
1,60.292,75913.852,52.0,11.237354450025828,1,0,0
1,9.552,6.5442976999999996,52.0,1.8785940903195035,0,0,0
1,10.81,20941.752,52.0,9.949500148546365,0,0,0
1,1.0420001,24868.332000000002,52.0,10.121350465790702,0,0,0
0,7.4479999999999995,3926.5786,0.0,8.275523740442157,0,0,0
0,10.322000000000001,20941.752,52.0,9.949500148546365,0,0,0
1,28.205,65442.977,52.0,11.088934462295686,0,0,0
0,10.186,28794.91,52.0,10.26795391439326,0,0,0
1,34.300999,26177.191000000003,52.0,10.17264373806177,0,0,0
0,47.973,19632.893,52.0,9.884961652876257,0,0,0
0,18.176001,20941.752,52.0,9.949500148546365,0,0,0
1,51.958,49736.664000000004,52.0,10.814497646350647,1,0,0
1,51.908001,47642.488,52.0,10.771480247126549,0,0,0
1,39.891998,65442.977,52.0,11.088934462295686,1,0,0
1,95.248001,106017.63,52.0,11.571360680019158,1,1,1
0,70.691002,54972.102,52.0,10.914581099163088,1,1,1
1,66.27600100000001,58898.68,52.0,10.983573958522676,0,0,0
0,60.780998,28794.91,52.0,10.26795391439326,0,0,0
1,11.139000000000001,14397.455,52.0,9.574806733833315,0,0,0
0,57.359001,31412.629,52.0,10.35496528848886,0,0,0
1,8.54,56280.960999999996,52.0,10.938111586420142,0,0,0
0,5.652,611.23743,9.0,6.415485476160454,0,0,0
0,37.530998,35993.637,52.0,10.491097451816126,0,0,0
0,41.931999,31412.629,52.0,10.35496528848886,0,0,0
0,87.14299799999999,40574.645,51.0,10.610898643114696,0,0,0
1,71.98200200000001,74604.992,52.0,11.219962700843098,0,0,0
1,82.677002,39265.785,52.0,10.578108807968738,1,1,1
0,56.276001,20941.752,52.0,9.949500148546365,0,0,0
0,60.202999,19632.893,52.0,9.884961652876257,0,0,0
1,82.060997,91620.17199999999,52.0,11.425406744758334,1,0,0
0,52.112999,6544.2979,52.0,8.786349399862598,0,1,0
0,84.94899699999999,68060.695,22.0,11.128155159580778,1,0,1
1,62.167999,34030.348,52.0,10.4350079937136,0,0,1
1,65.848,60207.539000000004,52.0,11.00555285601411,0,0,0
1,68.443001,78531.57,52.0,11.271255988528683,1,0,0
1,97.274002,259311.25,52.0,12.465784356624946,1,0,0
1,70.57599599999999,104708.77,52.0,11.558938156483453,0,0,1
0,54.716,45810.085999999996,52.0,10.732259564198388,0,0,0
0,40.562,35339.207,39.0,10.472748306459504,1,1,0
1,86.781998,20941.752,43.0,9.949500148546365,0,1,0
0,56.285,785.31573,3.0,6.666085840741789,0,0,0
0,87.596001,62825.258,52.0,11.048112469048805,1,0,0
0,77.716003,11779.736,39.0,9.374136046088577,0,1,1
1,64.58000200000001,71987.273,52.0,11.184244618484726,0,0,0
1,88.920998,26177.191000000003,17.0,10.17264373806177,0,0,1
1,31.945,26177.191000000003,39.0,10.17264373806177,0,0,0
0,5.3189998,18324.033,52.0,9.815968755921842,0,0,0
0,37.318001,3403.0349,23.0,8.13242293010509,0,0,0
0,76.765999,22250.611,20.0,10.010124747891506,0,0,0
1,35.575001,20941.752,52.0,9.949500148546365,0,0,0
1,58.345001,2617.719,0.0,7.870058606866528,0,0,0
1,42.254002,65442.977,52.0,11.088934462295686,0,0,0
1,42.212002000000005,39265.785,42.0,10.578108807968738,0,0,0
1,62.535999,52354.383,52.0,10.865790937722313,0,0,0
1,97.537003,85075.867,52.0,11.351298690325113,0,0,0
1,80.339996,85075.867,52.0,11.351298690325113,0,0,0
0,75.519997,90311.305,52.0,11.411017925367437,1,0,0
0,59.925999,31412.629,52.0,10.35496528848886,0,0,0
1,74.362999,26177.191000000003,46.0,10.17264373806177,0,0,0
1,59.481998,41883.504,52.0,10.642647329106309,0,0,0
0,81.334,45810.085999999996,36.0,10.732259564198388,0,0,0
0,48.660999,20691.76,51.0,9.937490832370658,0,0,0
0,81.916,34030.348,52.0,10.4350079937136,0,0,0
0,87.910004,45810.085999999996,52.0,10.732259564198388,1,0,0
1,50.838001,45810.085999999996,52.0,10.732259564198388,0,0,0
0,80.89299799999999,31412.629,52.0,10.35496528848886,0,0,0
0,64.35700200000001,13088.596000000001,52.0,9.47949659570302,0,0,0
1,33.268002,85075.867,52.0,11.351298690325113,0,0,0
1,6.3990002,41883.504,52.0,10.642647329106309,0,0,0
0,66.525002,32721.487999999998,52.0,10.395787266455262,0,0,0
1,93.504997,26177.191000000003,52.0,10.17264373806177,0,0,0
0,11.459000000000001,31412.629,52.0,10.35496528848886,0,0,0
0,53.361999999999995,24868.332000000002,52.0,10.121350465790702,0,0,0
1,39.127998,65442.977,52.0,11.088934462295686,0,0,0
1,23.849001,61516.398,52.0,11.027059052400384,0,0,0
0,46.464001,65442.977,52.0,11.088934462295686,1,0,0
0,15.255999999999998,13743.025,52.0,9.528286701661107,0,0,0
0,16.591998999999998,22905.042999999998,52.0,10.039112383638443,0,0,0
1,1.881,34030.348,52.0,10.4350079937136,0,0,0
0,34.785999,50391.094000000005,52.0,10.827569732095847,0,0,0
1,27.209,62825.258,52.0,11.048112469048805,0,0,0
1,63.780998,44501.223,52.0,10.703271950922744,0,0,0
0,13.41,13070.271,52.0,9.478095540909814,0,0,0
0,2.4349998999999998,19894.666,52.0,9.898206934582383,0,0,0
0,26.336,17015.174,52.0,9.741860813153655,0,0,0
0,50.724998,13088.596000000001,52.0,9.47949659570302,0,0,0
1,19.577999,19632.893,52.0,9.884961652876257,0,0,0
1,7.666999799999999,51699.953,52.0,10.853212151405199,0,0,0
0,7.9920000999999985,18324.033,52.0,9.815968755921842,0,0,0
1,22.462999,20941.752,52.0,9.949500148546365,0,0,0
1,19.202,44501.223,52.0,10.703271950922744,0,0,0
0,9.829000500000001,15706.313999999998,49.0,9.661818076094583,0,0,0
0,78.725998,37956.926,10.0,10.544207269465883,0,0,1
1,94.683998,68060.695,52.0,11.128155159580778,1,0,1
0,88.815002,50652.863,52.0,10.832751033252096,0,0,0
0,62.390999,36648.066,52.0,10.509115936481786,0,0,0
0,4.6160002,39265.785,2.0,10.578108807968738,0,0,0
1,23.082001,65442.977,52.0,11.088934462295686,0,0,0
1,5.9629997999999995,37956.926,52.0,10.544207269465883,0,0,0
1,38.958,31412.629,52.0,10.35496528848886,0,0,0
0,20.899,19632.893,52.0,9.884961652876257,0,0,0
0,10.067,32721.487999999998,52.0,10.395787266455262,0,0,0
0,4.3969998,5235.438,8.0,8.563205787426474,0,0,0
1,84.959,150518.84,52.0,11.921843538060617,1,0,0
0,89.495003,52354.383,52.0,10.865790937722313,1,0,0
0,36.974998,30103.77,52.0,10.31240569206338,0,0,0
0,43.410999,45810.085999999996,2.0,10.732259564198388,0,0,0
0,10.883,18258.59,16.0,9.812390933204739,0,0,0
0,20.382,7853.1572,52.0,8.968670921002103,0,0,0
1,61.977001,60207.539000000004,52.0,11.00555285601411,0,0,0
0,70.163002,23821.244,52.0,10.078333066566604,0,0,0
1,46.141998,37956.926,52.0,10.544207269465883,0,0,0
0,11.163,4581.0083,52.0,8.429674405716579,0,0,0
0,70.099998,49736.664000000004,52.0,10.814497646350647,0,0,0
1,6.6170000999999985,26177.191000000003,52.0,10.17264373806177,0,0,0
0,17.362000000000002,32721.487999999998,52.0,10.395787266455262,0,0,0
0,61.091,45810.085999999996,0.0,10.732259564198388,0,0,0
1,11.769,31412.629,52.0,10.35496528848886,0,0,0
1,31.509001,10863.534,52.0,9.293166954916797,0,0,0
0,43.361999999999995,11779.736,52.0,9.374136046088577,0,0,0
0,63.687,37956.926,52.0,10.544207269465883,0,0,0
0,5.2810001,32067.058999999997,52.0,10.375584582838076,0,0,0
1,37.727001,60207.539000000004,52.0,11.00555285601411,0,0,0
1,54.209998999999996,26177.191000000003,52.0,10.17264373806177,0,0,0
0,17.499001,4581.0083,48.0,8.429674405716579,0,0,0
1,1.159,28794.91,52.0,10.26795391439326,0,0,0
1,53.332001,52354.383,52.0,10.865790937722313,1,0,0
0,54.778,22250.611,52.0,10.010124747891506,0,0,0
0,20.165001,19632.893,52.0,9.884961652876257,0,0,0
0,79.52600100000001,62825.258,50.0,11.048112469048805,0,0,0
1,3.1889998999999998,104708.77,52.0,11.558938156483453,0,0,0
0,36.182999,32721.487999999998,52.0,10.395787266455262,0,0,0
0,18.583,22905.042999999998,52.0,10.039112383638443,0,0,0
1,33.757,54972.102,51.0,10.914581099163088,1,0,0
1,1.859,45810.085999999996,52.0,10.732259564198388,0,0,0
1,32.978001,37956.926,52.0,10.544207269465883,0,0,0
0,4.4809999000000005,8245.8154,52.0,9.017461126404571,0,0,0
1,12.49,19632.893,52.0,9.884961652876257,0,0,0
1,31.801001,56280.960999999996,52.0,10.938111586420142,0,0,0
1,51.499001,45810.085999999996,52.0,10.732259564198388,0,0,0
1,14.844000000000001,82458.148,50.0,11.320046146634434,0,0,0
1,2.447,32721.487999999998,52.0,10.395787266455262,0,0,0
1,31.523001,28794.91,52.0,10.26795391439326,0,0,0
1,2.6389999,43192.363,52.0,10.673418976196942,0,0,0
0,27.785999,32721.487999999998,52.0,10.395787266455262,0,0,0
1,55.183997999999995,58898.68,52.0,10.983573958522676,0,0,0
0,4.711,28794.91,52.0,10.26795391439326,0,0,0
0,43.279999,45810.085999999996,52.0,10.732259564198388,0,0,0
1,32.347,69369.555,52.0,11.147203361482024,0,0,0
0,39.896999,15706.313999999998,52.0,9.661818076094583,0,0,0
0,18.631001,58898.68,52.0,10.983573958522676,1,0,0
1,1.881,7853.1572,52.0,8.968670921002103,0,0,0
0,22.401999999999997,41883.504,52.0,10.642647329106309,0,0,0
1,32.085999,1047.0876,52.0,6.953767874992373,0,0,0
0,24.055999999999997,22250.611,22.0,10.010124747891506,0,0,0
1,28.605,22250.611,52.0,10.010124747891506,0,0,0
0,19.327,5235.438,52.0,8.563205787426474,0,0,0
1,23.944000000000003,81149.289,52.0,11.304045811351674,0,0,0
0,9.4359999,39265.785,52.0,10.578108807968738,0,0,0
1,14.437000000000001,32721.487999999998,52.0,10.395787266455262,0,0,0
1,10.142999999999999,58898.68,52.0,10.983573958522676,0,0,0
1,0.57599998,27486.051,52.0,10.221433918603143,0,0,0
1,68.32800300000001,60207.539000000004,52.0,11.00555285601411,0,0,0
0,40.419998,39265.785,0.0,10.578108807968738,0,0,0
1,36.292999,91620.17199999999,52.0,11.425406744758334,0,0,0
0,11.600999999999999,35077.437999999995,52.0,10.4653134107518,0,0,0
1,1.526,39265.785,52.0,10.578108807968738,0,0,0
1,9.303000500000001,19632.893,52.0,9.884961652876257,0,0,0
1,13.210999999999999,23559.472999999998,39.0,10.067283269094293,0,0,0
1,4.4720001,19632.893,46.0,9.884961652876257,0,0,0
1,3.4939999999999998,6544.2979,43.0,8.786349399862598,0,0,0
0,4.7670002,13088.596000000001,13.0,9.47949659570302,0,0,0
0,28.34,14397.455,52.0,9.574806733833315,0,0,0
1,0.259,28794.91,52.0,10.26795391439326,0,0,0
0,11.298,60207.539000000004,52.0,11.00555285601411,0,0,0
0,36.852001,22250.611,52.0,10.010124747891506,0,0,0
1,2.7439999999999998,34030.348,47.0,10.4350079937136,0,0,0
0,47.671001000000004,52354.383,51.0,10.865790937722313,1,0,0
1,95.280998,68060.695,52.0,11.128155159580778,0,0,0
0,60.002998,43192.363,52.0,10.673418976196942,0,0,0
1,43.102001,20941.752,52.0,9.949500148546365,0,0,0
1,37.721001,69369.555,52.0,11.147203361482024,0,1,0
0,1.88,27486.051,52.0,10.221433918603143,0,0,0
0,37.380001,32721.487999999998,52.0,10.395787266455262,0,0,0
0,19.856001000000003,37956.926,52.0,10.544207269465883,0,0,0
1,0.61799997,9162.0166,37.0,9.122821586276524,0,0,0
0,52.980999,58898.68,52.0,10.983573958522676,0,0,0
0,78.768997,36937.324,52.0,10.516977809331689,0,0,0
0,13.225,39265.785,52.0,10.578108807968738,0,0,1
0,31.351999,48427.805,52.0,10.78782941122334,0,0,0
0,35.512001,15706.313999999998,52.0,9.661818076094583,0,0,0
1,0.58099997,23559.472999999998,52.0,10.067283269094293,0,0,0
0,6.0549998,23559.472999999998,52.0,10.067283269094293,0,0,0
0,22.840999999999998,32721.487999999998,52.0,10.395787266455262,1,0,0
0,12.85,15706.313999999998,52.0,9.661818076094583,0,0,0
1,32.363997999999995,10470.876,33.0,9.25635296798642,0,0,0
0,26.346001,32721.487999999998,52.0,10.395787266455262,1,0,0
0,5.388,23559.472999999998,52.0,10.067283269094293,0,0,0
0,28.135,39265.785,52.0,10.578108807968738,0,0,0
0,42.207001,23559.472999999998,38.0,10.067283269094293,0,1,0
1,43.074001,47118.945,52.0,10.760430428431354,0,1,0
1,21.129998999999998,4333.6338,17.0,8.374161683833302,0,0,0
1,44.062,24868.332000000002,45.0,10.121350465790702,0,0,1
0,19.500999,31412.629,52.0,10.35496528848886,0,0,1
0,25.517,15706.313999999998,23.0,9.661818076094583,0,0,0
0,70.647003,65442.977,52.0,11.088934462295686,1,0,1
0,7.028999799999999,18324.033,52.0,9.815968755921842,0,0,0
0,11.602,52354.383,52.0,10.865790937722313,1,1,0
0,47.291000000000004,39265.785,52.0,10.578108807968738,0,0,0
0,49.446999,32721.487999999998,46.0,10.395787266455262,0,0,0
1,25.290001,39265.785,52.0,10.578108807968738,0,0,0
0,34.588001,9162.0166,52.0,9.122821586276524,0,1,0
1,0.34700000000000003,47118.945,52.0,10.760430428431354,0,0,0
0,26.367001000000002,15706.313999999998,39.0,9.661818076094583,0,1,0
1,4.5209999000000005,24213.902000000002,52.0,10.094682210014101,0,0,0
0,38.619999,17015.174,52.0,9.741860813153655,0,0,0
1,8.21,27486.051,51.0,10.221433918603143,0,0,0
0,84.745003,48427.805,52.0,10.78782941122334,1,0,0
1,1.5470001,14397.455,52.0,9.574806733833315,0,0,0
1,55.687,58898.68,52.0,10.983573958522676,0,0,0
1,13.470999999999998,60207.539000000004,52.0,11.00555285601411,0,0,0
1,17.610001,55626.530999999995,52.0,10.92641554268528,0,0,0
1,40.988997999999995,43192.363,39.0,10.673418976196942,0,0,0
1,14.184000000000001,19632.893,52.0,9.884961652876257,0,0,0
0,0.77899998,2617.719,16.0,7.870058606866528,0,0,0
0,34.877998,62825.258,52.0,11.048112469048805,0,0,0
