state,age,wagesal,imm,hispanic,black,asian,educ,wage,logwage,female,fedwkr,statewkr,localwkr
56,40,11000,0,0,0,0,12,7.638888889,2.033252159,1,0,0,1
56,40,33000,0,0,0,0,12,12.20414201,2.501775403,0,0,0,1
56,42,72000,0,0,0,0,12,34.61538462,3.544298225,1,0,0,1
56,39,22000,0,0,0,0,14,33.84615385,3.521825369,1,0,0,0
56,44,110000,1,0,0,0,18,52.88461538,3.968112472,1,0,0,0
56,39,60000,0,0,1,0,20,23.07692308,3.138833117,0,0,0,0
56,39,40000,0,0,0,0,13,19.23076923,2.95651156,0,0,0,0
56,39,18500,0,0,1,0,13,9.362348178,2.236696133,1,0,1,0
56,36,60000,1,1,0,0,12,23.07692308,3.138833117,0,0,0,0
56,36,125000,1,0,0,0,18,60.09615385,4.095945844,0,0,0,0
56,39,20000,0,0,0,0,13,14.79289941,2.694147296,1,0,0,0
56,40,37000,0,0,0,0,16,17.78846154,2.878550019,1,0,0,0
56,40,38000,0,0,1,0,13,18.26923077,2.905218266,1,0,0,1
56,39,7200,0,0,1,0,13,4,1.386294361,1,0,0,0
56,41,15000,0,0,1,0,13,7.211538462,1.975682307,1,0,0,1
56,39,45002,0,0,1,0,18,21.63557692,3.07433904,1,0,1,0
56,42,65000,0,0,0,0,18,20.83333333,3.036554268,0,0,0,1
56,36,42000,0,0,0,0,14,20.19230769,3.005301725,1,0,0,0
56,40,32000,0,0,0,0,14,15.38461538,2.733368009,1,0,0,0
56,44,35000,0,0,0,0,12,16.82692308,2.822980168,0,0,0,0
56,41,50000,0,0,0,0,11,21.36752137,3.061872076,0,0,0,0
56,42,18900,0,0,1,0,13,9.564777328,2.258087323,1,0,0,1
56,35,1332,0,0,0,0,12,11.1,2.406945108,0,0,0,0
56,40,45500,0,0,0,0,13,13.671875,2.615340803,0,0,0,1
56,37,32000,0,0,0,0,12,15.38461538,2.733368009,0,0,0,0
56,42,29000,0,0,0,0,13,8.579881657,2.14942012,1,0,0,0
56,41,80000,0,0,0,0,16,29.58579882,3.387294476,0,0,0,0
56,39,38000,0,0,0,0,16,14.32880845,2.662272087,1,0,0,1
56,42,30000,0,0,1,0,13,14.42307692,2.668829488,1,0,0,0
56,35,40090,0,0,1,0,16,19.27403846,2.958759033,1,0,0,0
56,39,12000,0,0,1,0,12,23.07692308,3.138833117,1,0,0,0
56,44,20000,0,0,1,0,12,9.615384615,2.26336438,1,0,0,0
56,42,45000,1,1,0,0,14,21.63461538,3.074294596,1,0,0,0
56,38,38000,0,0,0,0,16,18.26923077,2.905218266,0,0,0,0
56,36,26000,0,0,0,0,16,12.5,2.525728644,1,0,0,0
56,42,72000,0,0,0,0,13,23.07692308,3.138833117,1,0,1,0
56,44,9831,0,0,0,0,10,9.452884615,2.246319945,0,0,0,0
56,42,25000,0,0,0,0,13,12.01923077,2.486507931,1,0,0,0
56,39,22000,1,0,0,0,0,10.57692308,2.35867456,0,0,0,0
56,39,45000,0,0,0,0,18,17.30769231,2.851151045,0,0,0,0
56,35,37500,0,0,0,0,16,16.02564103,2.774190004,1,0,0,1
56,43,26000,0,0,0,0,13,12.5,2.525728644,1,0,0,0
56,37,5000,0,0,0,0,13,4,1.386294361,1,0,0,0
56,38,60000,0,0,1,0,14,28.84615385,3.361976669,1,0,0,0
56,35,35000,0,0,0,0,13,16.82692308,2.822980168,0,0,0,0
56,44,31000,0,0,0,0,14,14.90384615,2.701619311,1,0,0,1
56,44,45000,0,0,0,0,13,21.63461538,3.074294596,0,0,0,0
56,44,80000,0,0,0,0,20,38.46153846,3.649658741,0,0,1,0
56,43,100000,0,0,0,0,20,48.07692308,3.872802292,1,0,1,0
56,39,17000,0,0,1,0,13,10.21634615,2.323989002,1,0,0,0
56,44,8200,0,0,0,0,13,9.490740741,2.250316664,0,0,1,0
56,40,45000,0,0,0,0,16,21.63461538,3.074294596,0,0,0,0
56,41,40000,0,0,0,0,14,12.82051282,2.551046452,1,0,0,0
56,40,960,0,0,0,0,16,10,2.302585093,1,0,1,0
56,41,60000,0,0,0,0,20,28.84615385,3.361976669,0,0,1,0
56,40,40000,0,1,0,0,16,19.23076923,2.95651156,1,0,0,0
56,39,60000,0,1,0,0,13,16.48351648,2.802360881,0,1,0,0
56,40,26000,0,0,0,0,13,14.28571429,2.659260037,1,0,0,0
56,44,18000,0,0,0,0,12,8.653846154,2.158003864,0,0,0,0
56,39,15000,0,1,0,0,12,14.42307692,2.668829488,1,0,0,1
56,36,18000,0,0,0,0,12,8.653846154,2.158003864,0,1,0,0
56,42,120000,0,0,0,0,20,41.95804196,3.736670118,0,1,0,0
56,41,75000,0,0,0,0,12,36.05769231,3.58512022,0,0,0,0
56,37,44000,0,0,0,0,12,40.74074074,3.707228593,1,0,0,0
56,39,90000,0,0,0,0,18,26.62721893,3.281933961,0,1,0,0
56,44,16000,0,0,1,0,12,7.936507937,2.071473372,0,0,0,0
56,38,600,0,0,0,0,13,5,1.609437912,1,0,0,0
56,42,63000,0,0,0,0,16,30.28846154,3.410766833,0,0,0,0
56,42,19000,0,0,0,0,20,12.17948718,2.499753158,1,0,0,0
56,35,72500,0,0,0,0,16,23.23717949,3.14575356,0,0,0,0
56,43,20800,0,0,1,0,12,10,2.302585093,1,0,0,0
56,41,2900,0,0,1,0,12,7.967032967,2.075312148,0,0,0,0
56,37,16000,0,1,1,0,12,7.692307692,2.040220829,1,0,0,1
56,43,65000,0,0,0,0,13,31.25,3.442019376,1,0,0,1
56,44,25000,0,0,1,0,12,12.01923077,2.486507931,0,0,0,0
56,39,56000,0,0,0,0,14,29.91452991,3.398344313,1,0,0,0
56,35,43680,0,0,0,0,16,21,3.044522438,1,0,0,0
56,43,35000,0,0,0,0,13,16.82692308,2.822980168,1,0,0,0
56,35,50000,0,0,1,0,20,24.03846154,3.179655112,0,0,0,0
56,35,25000,0,1,0,0,12,13.02083333,2.566550639,0,0,0,0
56,44,33000,0,0,0,0,12,15.86538462,2.764139668,0,1,0,0
56,39,10000,0,0,0,0,12,10,2.302585093,1,0,0,0
56,43,600,0,0,0,0,9,4,1.386294361,0,0,0,0
56,41,11250,0,0,0,0,12,15,2.708050201,1,0,0,0
56,39,80000,0,0,0,0,16,38.46153846,3.649658741,0,0,0,0
56,44,170000,0,0,0,0,18,81.73076923,4.403430543,0,0,0,0
56,40,109000,0,0,0,0,16,52.40384615,3.958979989,0,1,0,0
56,41,112000,1,0,0,1,16,53.84615385,3.986130978,0,0,0,0
56,37,24000,1,0,0,1,16,11.53846154,2.445685937,1,0,0,0
56,35,3000,0,0,1,0,13,7.5,2.014903021,1,0,0,0
56,37,35000,0,0,1,0,14,16.82692308,2.822980168,0,0,0,0
56,35,205000,0,0,0,0,20,98.55769231,4.590642085,0,0,0,0
56,43,125000,1,0,0,1,18,60.09615385,4.095945844,0,0,0,0
56,43,140000,1,0,0,1,20,53.84615385,3.986130978,0,0,0,0
56,44,35000,0,0,1,0,16,16.82692308,2.822980168,1,0,1,0
56,36,100000,0,0,0,0,20,48.07692308,3.872802292,0,0,0,0
56,35,22000,0,0,0,0,20,21.15384615,3.05182174,1,0,1,0
56,44,130000,0,0,0,0,16,50,3.912023005,0,0,0,0
56,41,60000,0,0,1,0,13,23.07692308,3.138833117,0,0,0,0
56,42,33000,0,0,1,0,14,15.86538462,2.764139668,1,0,0,0
56,37,34000,0,0,1,0,11,16.34615385,2.793992631,0,0,0,0
56,37,87000,0,0,1,0,14,23.23717949,3.14575356,0,1,0,0
56,37,5000,0,0,0,0,16,12.5,2.525728644,0,0,0,0
56,44,40000,0,0,1,0,18,19.23076923,2.95651156,1,1,0,0
56,37,22000,0,0,1,0,13,10.57692308,2.35867456,1,0,0,0
56,39,30000,0,1,0,0,6,20.83333333,3.036554268,0,0,0,0
56,40,15000,1,1,0,0,12,7.211538462,1.975682307,0,0,0,0
56,40,30000,1,1,0,0,12,18.02884615,2.891973039,1,0,0,0
56,35,25000,1,1,0,0,8,12.01923077,2.486507931,1,0,0,0
56,36,24000,1,1,0,0,6,11.53846154,2.445685937,0,0,0,0
56,38,36000,0,0,1,0,14,17.30769231,2.851151045,0,0,0,0
56,37,7000,0,0,1,0,14,11.66666667,2.456735773,1,0,0,0
56,42,64000,0,0,0,0,14,34.18803419,3.531875705,1,0,0,0
56,40,60000,0,0,0,0,16,27.47252747,3.313186504,1,0,1,0
56,41,40000,0,0,0,0,16,32.05128205,3.467337184,1,0,0,0
56,40,71000,0,0,0,0,14,22.75641026,3.124846875,0,0,0,0
56,35,22000,1,1,0,0,14,36.66666667,3.601868077,0,0,0,0
56,42,20000,0,0,1,0,12,10.12145749,2.314657674,1,0,0,0
56,38,32002,0,0,0,0,16,15.38557692,2.733430507,1,0,0,0
56,43,42000,0,1,0,0,10,13.46153846,2.599836616,0,0,0,0
56,36,21000,1,1,0,0,6,10.09615385,2.312154544,0,0,0,0
56,43,11000,1,1,1,0,12,8.73015873,2.166783552,1,0,0,1
56,42,65000,1,1,0,0,12,31.25,3.442019376,0,0,0,0
56,36,20000,1,1,0,0,6,9.615384615,2.26336438,0,0,0,0
56,37,13000,1,1,0,0,6,7.142857143,1.966112856,0,0,0,0
56,35,70000,0,0,1,0,20,33.65384615,3.516127348,1,0,1,0
56,36,50000,0,0,1,0,14,19.23076923,2.95651156,0,0,0,0
56,39,97000,0,0,0,0,16,37.30769231,3.619199533,0,0,0,0
56,39,47000,0,0,0,0,14,22.59615385,3.117779708,1,0,1,0
56,39,105000,0,0,0,0,16,50.48076923,3.921592456,0,0,0,0
56,40,25000,0,0,0,0,16,13.35470085,2.591868447,1,0,0,0
56,42,7202,0,0,1,0,9,9.0025,2.197502317,0,0,1,0
56,35,135000,0,0,1,0,20,64.90384615,4.172906885,1,0,0,0
56,35,65000,0,0,1,0,18,31.25,3.442019376,0,0,1,0
56,42,28000,1,0,1,0,14,16.82692308,2.822980168,0,0,0,0
56,42,40000,0,0,0,0,14,19.23076923,2.95651156,0,0,0,0
56,43,60000,1,0,0,1,18,28.84615385,3.361976669,0,0,1,0
56,37,7000,0,0,0,0,14,29.16666667,3.373026505,1,0,0,0
56,44,170000,0,1,0,0,18,65.38461538,4.180286992,1,0,0,0
56,40,70000,0,0,0,0,12,33.65384615,3.516127348,0,0,0,0
56,35,70000,1,0,1,0,18,43.75,3.778491613,0,0,0,0
56,43,25000,0,0,0,0,12,12.01923077,2.486507931,1,0,0,0
56,44,130000,0,0,0,0,18,41.66666667,3.729701449,0,0,0,0
56,40,45000,0,0,0,0,13,21.63461538,3.074294596,0,0,0,0
56,38,30000,0,0,0,0,13,15.18218623,2.720122782,1,0,1,0
56,36,21000,0,0,0,0,12,17.5,2.862200881,1,0,0,0
56,40,86000,0,0,0,0,20,33.07692308,3.498835851,0,0,0,0
56,43,14000,0,0,1,0,12,8.413461538,2.129832987,1,0,0,0
56,37,57000,0,0,1,0,16,27.40384615,3.310683374,0,0,0,0
56,37,24263,1,1,1,0,12,11.66490385,2.456584663,0,0,0,0
56,36,24000,0,0,1,0,11,15.38461538,2.733368009,1,0,0,0
56,42,60000,0,0,0,0,18,19.23076923,2.95651156,1,0,1,0
56,39,14500,0,0,0,0,12,8.630952381,2.155354856,0,0,0,0
56,36,78500,0,0,0,0,18,33.54700855,3.512947695,1,0,0,0
57,35,300,0,0,1,0,12,4,1.386294361,0,0,0,0
57,41,40000,0,0,1,0,14,19.23076923,2.95651156,0,0,0,0
57,41,20800,0,0,1,0,12,10,2.302585093,1,0,0,0
57,35,16640,0,0,1,0,12,8,2.079441542,1,0,0,0
57,38,15000,0,0,1,0,13,8.241758242,2.1092137,1,0,0,0
57,42,25000,0,0,1,0,12,12.01923077,2.486507931,0,0,0,0
57,44,26000,0,0,1,0,12,14.28571429,2.659260037,0,0,0,0
57,36,4800,0,0,1,0,12,12,2.48490665,0,0,0,0
57,38,65000,0,0,1,0,13,31.25,3.442019376,0,0,0,0
57,39,30000,0,0,1,0,12,8.241758242,2.1092137,0,0,0,0
57,38,20000,0,0,1,0,18,9.615384615,2.26336438,1,0,1,0
57,44,15000,0,0,1,0,12,9.375,2.238046572,0,0,0,0
57,39,57000,0,0,0,0,12,27.40384615,3.310683374,0,0,0,0
57,35,15600,0,0,0,0,10,15,2.708050201,0,0,0,0
57,44,19002,0,0,1,0,13,9.135576923,2.212176343,1,0,0,0
57,36,52000,0,0,1,0,18,25,3.218875825,1,0,1,0
57,43,65000,0,0,0,0,16,20.83333333,3.036554268,0,0,0,0
57,39,66000,0,0,1,0,13,31.73076923,3.457286848,0,0,0,0
57,36,50000,1,1,0,0,12,25,3.218875825,0,0,0,0
57,38,36000,0,0,0,0,14,17.30769231,2.851151045,1,0,0,0
57,44,50000,0,0,0,0,14,24.03846154,3.179655112,0,0,0,1
57,36,30000,0,0,0,0,18,14.42307692,2.668829488,1,0,1,0
57,42,75000,0,0,0,0,18,32.77972028,3.48981004,1,0,0,0
57,39,62000,0,0,1,0,20,29.80769231,3.394766491,1,0,1,0
57,35,40000,0,0,1,0,16,19.23076923,2.95651156,0,0,1,0
57,41,37000,0,0,0,0,12,17.78846154,2.878550019,0,0,0,0
57,42,55000,0,0,0,0,16,26.44230769,3.274965292,0,0,1,0
57,36,200000,1,0,0,0,20,66.66666667,4.199705078,0,0,0,0
57,44,70000,0,0,0,0,13,33.65384615,3.516127348,1,0,0,0
57,36,55000,0,0,0,0,16,26.44230769,3.274965292,1,0,1,0
57,35,24000,0,0,1,0,14,11.53846154,2.445685937,1,0,0,0
57,41,23000,0,0,1,0,13,8.846153846,2.179982771,1,0,0,0
57,42,85000,0,0,0,0,14,45.40598291,3.815643878,0,0,1,0
57,40,27000,0,0,0,0,13,12.98076923,2.563468972,1,0,0,0
57,36,15000,0,0,1,0,12,7.591093117,2.026975602,0,0,0,0
57,40,45000,0,0,1,0,13,12.36263736,2.514678808,0,1,0,0
57,35,45000,0,0,0,0,16,21.63461538,3.074294596,1,0,0,0
57,37,59000,0,1,0,0,14,15.12820513,2.716560891,0,0,0,0
57,44,8000,0,0,0,0,11,16.66666667,2.813410717,0,0,0,0
57,39,12500,0,0,0,0,12,6.009615385,1.793360751,0,0,0,0
57,37,40000,0,0,0,0,13,10,2.302585093,0,0,0,0
57,42,21000,0,0,1,0,13,10.09615385,2.312154544,1,1,0,0
57,40,38900,0,0,1,0,18,14.96153846,2.705482806,0,0,0,0
57,40,58000,0,0,1,0,18,24.78632479,3.210292081,1,0,1,0
57,38,25000,0,0,0,0,14,12.01923077,2.486507931,0,0,0,0
57,41,35000,0,0,1,0,12,16.82692308,2.822980168,1,0,0,0
57,41,50000,0,0,1,0,18,24.03846154,3.179655112,0,0,0,0
57,42,17500,0,0,1,0,12,8.856275304,2.181126282,1,0,0,0
57,44,22000,0,0,1,0,12,10.57692308,2.35867456,1,0,0,0
57,42,8160,0,0,1,0,12,6.276923077,1.836879905,1,0,0,0
57,42,20000,0,0,1,0,12,10.12145749,2.314657674,1,0,0,0
57,37,20000,0,0,0,0,12,9.615384615,2.26336438,1,0,0,0
57,41,21000,0,0,0,0,13,10.09615385,2.312154544,0,0,0,0
57,40,27000,0,0,0,0,14,14.03326403,2.641430514,1,0,0,0
57,39,17550,0,0,0,0,12,7.5,2.014903021,0,0,0,0
57,43,27532,0,0,0,0,16,13.23653846,2.582981071,1,0,0,0
57,36,32200,0,0,0,0,12,12.38461538,2.516455008,0,0,0,0
57,37,28000,0,1,0,0,12,13.46153846,2.599836616,1,0,0,0
57,37,93000,0,0,0,0,16,35.76923077,3.577088048,0,0,0,0
57,41,19000,0,0,0,0,16,23.75,3.16758253,1,0,0,1
57,36,50000,0,0,0,0,16,33.33333333,3.506557897,1,0,0,1
57,39,70000,0,0,0,0,16,33.65384615,3.516127348,0,0,0,0
57,43,47900,0,0,0,0,18,23.02884615,3.136747611,1,0,1,0
57,38,50000,0,0,0,0,16,24.03846154,3.179655112,0,0,0,0
57,35,50000,0,0,0,0,16,24.03846154,3.179655112,1,0,0,0
57,44,50000,0,0,0,0,12,21.36752137,3.061872076,0,0,0,0
57,35,34000,0,0,0,0,12,16.34615385,2.793992631,1,0,0,0
57,42,22000,0,0,0,0,12,10.57692308,2.35867456,1,0,0,0
57,38,23000,0,0,0,0,13,11.05769231,2.403126322,1,0,0,0
57,37,50000,0,0,0,0,13,19.23076923,2.95651156,0,0,0,0
57,36,38000,0,0,0,0,12,18.26923077,2.905218266,0,0,0,0
57,36,28000,0,0,0,0,16,13.46153846,2.599836616,1,0,0,0
57,37,32000,0,0,0,0,13,15.38461538,2.733368009,0,0,0,0
57,43,58000,0,0,1,0,12,27.88461538,3.328075117,0,0,0,0
57,43,34000,0,0,0,0,12,16.34615385,2.793992631,0,0,0,0
57,36,16500,0,0,1,0,12,9.915865385,2.294136039,1,0,0,0
57,43,100000,0,0,1,0,13,44.72271914,3.800481631,0,0,0,0
57,36,160000,0,0,0,0,20,76.92307692,4.342805922,0,0,0,0
57,38,22000,0,0,0,0,12,12.08791209,2.492205952,1,0,0,1
57,40,30000,0,0,0,0,12,14.42307692,2.668829488,0,0,0,0
57,37,15000,0,0,0,0,16,24.03846154,3.179655112,1,0,0,0
57,39,70000,0,0,0,0,16,26.92307692,3.292983797,0,0,0,0
57,42,62000,0,0,1,0,16,29.80769231,3.394766491,1,0,0,0
57,39,78000,0,1,0,0,13,37.5,3.624340933,1,0,0,0
57,35,30000,1,0,0,0,12,15,2.708050201,0,0,0,0
57,35,30000,0,0,0,0,14,11.09467456,2.406465223,1,0,0,0
57,37,32000,0,0,0,0,13,16,2.772588722,0,0,0,0
57,37,32000,0,0,0,0,12,15.38461538,2.733368009,0,0,0,0
57,40,33000,0,0,0,0,12,16.5,2.803360381,0,0,0,0
57,42,40000,0,0,0,0,14,17.09401709,2.838728525,0,0,0,0
57,43,84000,0,0,0,0,18,40.38461538,3.698448905,0,0,0,0
57,39,5000,0,0,0,0,18,4,1.386294361,0,0,0,0
57,37,55000,0,0,0,0,14,26.44230769,3.274965292,1,0,0,0
57,35,33000,0,0,0,0,12,12.95133438,2.561198824,0,0,0,0
57,44,250,0,0,1,0,13,10,2.302585093,0,0,0,0
57,43,56000,0,0,1,0,16,26.92307692,3.292983797,1,0,0,1
57,39,20002,0,0,0,0,13,9.616346154,2.263464375,0,0,0,0
57,40,18000,0,0,0,0,16,9,2.197224577,0,0,0,0
57,43,45000,0,0,0,0,16,21.63461538,3.074294596,1,0,0,0
57,39,35002,0,0,1,0,13,16.82788462,2.823037309,0,0,0,1
57,41,65000,0,0,0,0,13,25,3.218875825,1,0,0,0
57,38,25000,0,0,0,0,13,12.01923077,2.486507931,1,0,0,0
57,39,60000,0,0,0,0,12,28.84615385,3.361976669,0,0,0,0
57,43,72000,0,0,0,0,16,30.76923077,3.42651519,0,0,0,0
57,35,105000,0,0,0,0,16,50.48076923,3.921592456,1,0,1,0
57,40,47000,0,0,0,0,13,22.59615385,3.117779708,0,0,0,0
57,36,38000,1,0,0,0,13,18.26923077,2.905218266,1,0,0,0
57,36,12850,0,0,0,0,13,7.722355769,2.044119469,1,0,0,0
57,35,18750,0,0,0,0,16,18.02884615,2.891973039,0,1,0,0
57,40,60000,0,0,0,0,12,23.07692308,3.138833117,0,0,0,0
57,37,26000,0,0,0,0,14,8.333333333,2.120263536,1,0,0,0
57,41,22800,0,0,0,0,12,10.96153846,2.394392642,1,0,0,0
57,41,59000,1,1,0,0,20,22.69230769,3.122025999,0,0,1,0
57,39,18002,0,0,0,0,12,8.654807692,2.158114969,1,0,0,0
57,36,1500,0,0,0,0,16,4.6875,1.544899391,0,0,0,0
57,37,55000,0,0,0,0,16,52.88461538,3.968112472,1,0,0,0
57,37,28000,1,1,0,0,8,13.46153846,2.599836616,0,0,0,0
57,41,32000,0,0,0,0,13,15.38461538,2.733368009,0,0,0,0
57,38,30000,0,0,0,0,13,14.42307692,2.668829488,0,0,0,0
57,37,15000,0,0,1,0,12,8.522727273,2.142736392,0,0,0,0
57,39,35000,0,0,0,0,13,16.82692308,2.822980168,1,0,0,0
57,44,60000,0,0,0,0,12,28.84615385,3.361976669,0,0,0,0
57,38,2100,0,0,0,0,13,10.9375,2.392197252,1,0,0,0
57,35,5000,1,0,0,1,13,13.88888889,2.63108916,1,0,0,0
57,41,70000,0,0,0,0,16,33.65384615,3.516127348,1,0,0,0
57,43,30000,0,0,0,0,13,14.42307692,2.668829488,0,0,0,0
57,41,29000,0,0,0,0,12,13.94230769,2.634927936,1,0,1,0
57,44,35000,0,0,1,0,13,13.46153846,2.599836616,1,0,0,0
57,44,90000,0,0,0,0,16,34.61538462,3.544298225,0,0,0,0
57,42,28000,0,0,0,0,16,13.46153846,2.599836616,1,0,0,0
57,41,94000,0,0,0,0,16,45.19230769,3.810926889,0,0,0,0
57,39,62000,0,0,0,0,20,29.80769231,3.394766491,1,0,0,1
57,36,24000,1,1,0,0,12,12.24489796,2.505109357,0,0,0,0
57,44,5000,0,0,0,0,13,4,1.386294361,1,0,0,0
57,35,75000,0,0,0,0,16,27.73668639,3.322755955,0,0,0,0
57,38,62000,0,0,0,0,13,23.84615385,3.17162294,1,0,0,0
57,36,96000,0,0,0,0,13,36.92307692,3.608836746,0,0,0,0
57,40,57400,0,1,0,0,13,27.59615385,3.31767641,1,1,0,0
57,43,85000,0,0,0,0,18,27.24358974,3.304818255,0,0,0,0
57,41,92000,1,0,0,1,18,44.23076923,3.789420683,1,0,0,0
57,38,30000,1,1,0,0,12,14.42307692,2.668829488,0,0,0,0
57,44,26000,1,1,0,0,12,12.5,2.525728644,0,0,0,0
57,42,19000,0,0,1,0,12,10.43956044,2.345602478,1,0,0,0
57,40,35000,0,0,1,0,14,16.82692308,2.822980168,1,0,0,1
57,41,40000,0,0,0,0,13,19.23076923,2.95651156,0,0,0,0
57,38,2400,0,0,0,0,12,7.5,2.014903021,1,0,0,0
57,44,13000,0,0,0,0,11,10.41666667,2.343407088,0,0,0,0
57,40,24960,0,0,0,0,12,12,2.48490665,1,0,0,0
57,39,45000,0,0,0,0,12,19.23076923,2.95651156,0,0,0,0
57,35,25000,0,0,0,0,12,26.70940171,3.285015627,1,0,0,0
57,36,59900,0,0,0,0,20,30.31376518,3.411601906,1,0,1,0
57,40,46500,0,0,0,0,12,22.35576923,3.107084419,0,0,0,0
57,41,28000,0,0,0,0,16,13.46153846,2.599836616,1,0,0,0
57,40,22880,1,1,0,0,10,11,2.397895273,0,0,0,0
57,38,33384,0,0,1,0,14,16.05,2.77570885,1,0,0,0
57,44,48000,0,0,1,0,13,23.07692308,3.138833117,1,0,0,0
57,41,36920,0,0,1,0,16,17.75,2.876385516,0,0,0,0
57,40,40500,0,0,1,0,12,19.47115385,2.96893408,0,0,0,0
57,40,20000,0,0,1,0,12,9.615384615,2.26336438,1,0,0,0
57,44,75000,1,0,0,1,18,36.05769231,3.58512022,0,0,0,0
57,44,50000,0,0,1,0,12,16.66666667,2.813410717,0,0,0,0
57,41,44000,0,0,1,0,16,21.15384615,3.05182174,0,0,0,0
57,38,54000,0,0,1,0,18,33.75,3.518980417,1,0,0,1
57,37,20800,0,0,1,0,12,10,2.302585093,0,0,0,0
57,36,40000,0,0,0,0,18,19.23076923,2.95651156,0,0,0,0
57,36,2000,0,0,1,0,12,25,3.218875825,0,0,0,0
57,35,24400,0,0,1,0,13,8.379120879,2.125743002,0,0,0,1
57,36,27500,0,0,1,0,12,13.22115385,2.581818111,1,0,0,1
57,39,10000,0,0,1,0,13,8.012820513,2.081042823,0,0,0,0
57,39,40000,0,0,1,0,18,19.23076923,2.95651156,1,0,0,1
57,36,28000,0,0,0,0,16,13.46153846,2.599836616,1,0,0,0
57,36,29000,0,0,0,0,13,13.94230769,2.634927936,0,0,0,0
57,41,15000,0,0,1,0,13,7.211538462,1.975682307,1,0,1,0
57,37,60000,0,0,0,0,18,23.07692308,3.138833117,1,0,1,0
57,42,40000,0,0,0,0,16,15.38461538,2.733368009,0,1,0,0
57,42,22000,0,0,0,0,13,10.57692308,2.35867456,1,0,0,0
57,37,54000,0,0,0,0,13,17.30769231,2.851151045,0,0,0,0
57,36,32000,0,0,0,0,16,15.38461538,2.733368009,1,0,0,0
57,40,23400,0,0,1,0,12,11.25,2.420368129,1,0,1,0
57,41,60000,1,0,0,0,18,28.84615385,3.361976669,1,0,0,0
57,35,110000,0,0,0,0,16,38.46153846,3.649658741,0,0,0,0
57,35,21000,0,0,0,0,12,11.53846154,2.445685937,0,0,0,0
57,39,12000,0,0,0,0,13,16,2.772588722,1,0,0,0
57,40,41000,0,0,0,0,12,19.71153846,2.981204173,0,0,0,0
57,40,3450,0,0,0,0,14,4.6,1.526056303,1,0,0,0
57,42,51000,0,0,0,0,14,25.5,3.238678452,0,0,0,0
57,37,600,0,0,0,0,12,4,1.386294361,1,0,0,0
57,38,74000,0,0,0,0,12,35.57692308,3.571697199,0,0,0,0
57,39,26000,0,0,0,0,12,12.5,2.525728644,0,0,0,0
57,43,22000,0,0,1,0,12,11.13360324,2.409967854,1,0,0,0
57,37,61000,0,0,0,0,18,26.06837607,3.260722935,1,0,0,1
57,37,40000,1,1,0,0,12,15.38461538,2.733368009,0,0,0,0
57,36,14400,1,1,0,0,6,6.923076923,1.934860313,0,0,0,0
57,41,47000,0,0,1,0,14,18.8,2.93385687,1,0,0,0
57,38,40000,0,0,0,0,16,19.23076923,2.95651156,1,0,0,0
57,42,5600,0,0,0,0,18,5.384615385,1.683545885,1,0,0,0
57,39,84002,0,1,0,0,14,40.38557692,3.698472714,0,0,0,0
57,36,8000,0,0,0,0,14,10.25641026,2.327902901,0,0,0,0
57,42,40000,1,0,0,0,14,19.23076923,2.95651156,1,0,0,0
57,43,11000,0,0,0,0,14,5.288461538,1.665527379,0,0,0,0
57,35,52000,1,0,0,0,14,22.22222222,3.101092789,1,0,0,0
57,40,100000,0,0,0,0,16,48.07692308,3.872802292,0,0,0,0
57,42,50000,0,0,0,0,12,24.03846154,3.179655112,0,0,0,0
57,41,35500,0,0,1,0,12,17.06730769,2.837164803,1,0,0,0
57,43,145000,1,0,0,0,18,55.76923077,4.021222297,1,0,0,0
57,41,7000,0,0,0,0,12,4.487179487,1.501224328,1,0,0,0
57,41,27040,0,0,0,0,13,13,2.564949357,1,0,0,0
57,40,40000,1,1,0,0,18,19.23076923,2.95651156,0,0,0,0
57,44,40000,0,0,0,0,12,21.36752137,3.061872076,1,0,0,0
57,41,16000,1,0,0,1,16,7.692307692,2.040220829,0,0,0,0
57,41,15000,1,0,0,1,16,7.211538462,1.975682307,1,0,0,0
57,41,24960,0,0,1,0,12,12,2.48490665,1,0,0,0
57,35,25000,1,0,1,0,12,12.01923077,2.486507931,1,0,0,0
57,38,32000,0,0,0,0,16,15.38461538,2.733368009,0,0,0,0
57,35,42000,0,0,0,0,13,23.07692308,3.138833117,0,0,0,0
57,39,15000,0,0,0,0,14,5.547337278,1.713318043,0,0,0,0
57,37,130000,0,0,0,0,16,48.07692308,3.872802292,0,0,0,0
57,44,40000,0,0,0,0,16,19.23076923,2.95651156,1,0,0,0
57,41,30000,0,0,0,0,12,12.82051282,2.551046452,0,0,0,0
57,37,50000,0,0,0,0,12,24.03846154,3.179655112,1,0,0,0
57,42,13175,0,0,0,0,14,6.334134615,1.845953201,1,0,0,0
57,35,2000,0,0,0,0,13,4,1.386294361,0,0,0,0
57,43,5000,0,0,0,0,13,4,1.386294361,1,0,0,0
57,43,44000,0,0,0,0,13,21.15384615,3.05182174,1,0,0,0
57,42,7831,0,0,1,0,13,12.54967949,2.529695126,0,0,0,0
57,43,45000,0,0,0,0,14,17.30769231,2.851151045,0,0,0,0
57,42,4000,0,0,0,0,12,6.41025641,1.857899272,1,0,0,0
57,37,31500,0,0,0,0,16,15.14423077,2.717619652,1,0,0,1
